assignment_id,task_id,employee_id,role,start_date,end_date,allocated_hours
778d817b,TSK-PRJ-036-027,EMP-0245,Support,2023-11-10,2023-11-10,29
fcf06d6b,TSK-PRJ-036-027,EMP-0002,Reviewer,2023-11-10,2023-11-10,9
8025613a,TSK-PRJ-036-028,EMP-0020,Lead,2023-09-17,2023-09-30,24
7dd98863,TSK-PRJ-036-028,EMP-0176,Support,2023-09-17,2023-09-30,8
5b034d52,TSK-PRJ-036-028,EMP-0084,Reviewer,2023-09-17,2023-09-30,4
7a228b5e,TSK-PRJ-036-029,EMP-0135,Lead,2024-01-01,2024-01-03,40
dfb14860,TSK-PRJ-036-030,EMP-0139,Lead,2023-08-21,2023-09-02,8
ead987e2,TSK-PRJ-037-001,EMP-0032,Lead,2026-02-18,2026-04-03,80
4b307cee,TSK-PRJ-037-001,EMP-0103,Reviewer,2026-02-18,2026-04-03,33
de1657e2,TSK-PRJ-037-001,EMP-0034,QA,2026-02-18,2026-04-03,38
6025a26e,TSK-PRJ-037-002,EMP-0102,Lead,2026-07-26,2026-07-28,16
f0a78c1c,TSK-PRJ-037-003,EMP-0023,Lead,2026-09-01,2026-10-18,8
a37c681b,TSK-PRJ-037-003,EMP-0099,QA,2026-09-01,2026-10-18,1
5ab6b863,TSK-PRJ-037-003,EMP-0066,QA,2026-09-01,2026-10-18,2
dc3cd76d,TSK-PRJ-037-004,EMP-0136,Lead,2027-05-12,2027-06-20,40
b903173b,TSK-PRJ-037-005,EMP-0156,Lead,2026-12-01,2026-12-13,80
3447bdac,TSK-PRJ-037-005,EMP-0068,Support,2026-12-01,2026-12-13,19
7e40a19a,TSK-PRJ-037-005,EMP-0131,Support,2026-12-01,2026-12-13,33
65d042a1,TSK-PRJ-037-006,EMP-0064,Lead,2026-01-21,2026-02-11,40
6cf7f504,TSK-PRJ-037-006,EMP-0055,Support,2026-01-21,2026-02-11,16
fb8618be,TSK-PRJ-037-007,EMP-0062,Lead,2026-12-24,2026-12-28,40
4d3a42d6,TSK-PRJ-037-007,EMP-0215,QA,2026-12-24,2026-12-28,6
3a9e35f7,TSK-PRJ-037-007,EMP-0035,Reviewer,2026-12-24,2026-12-28,10
f0773f92,TSK-PRJ-037-008,EMP-0185,Lead,2025-12-21,2026-01-13,4
a437d21b,TSK-PRJ-037-008,EMP-0020,QA,2025-12-21,2026-01-13,1
e0d3bb50,TSK-PRJ-037-008,EMP-0112,Reviewer,2025-12-21,2026-01-13,1
42f3707a,TSK-PRJ-037-009,EMP-0088,Lead,2025-11-09,2025-11-14,40
c14185f7,TSK-PRJ-037-009,EMP-0159,Reviewer,2025-11-09,2025-11-14,15
716727b8,TSK-PRJ-037-009,EMP-0191,QA,2025-11-09,2025-11-14,12
d80a3b2b,TSK-PRJ-037-010,EMP-0003,Lead,2026-02-07,2026-02-16,80
391397cc,TSK-PRJ-037-010,EMP-0027,QA,2026-02-07,2026-02-16,32
d6d2df90,TSK-PRJ-037-011,EMP-0036,Lead,2026-04-18,2026-04-27,4
5fa1c9ff,TSK-PRJ-037-011,EMP-0153,Support,2026-04-18,2026-04-27,1
3fab58d4,TSK-PRJ-037-012,EMP-0131,Lead,2025-11-04,2025-11-13,24
c0cd3ca5,TSK-PRJ-037-013,EMP-0076,Lead,2025-10-22,2025-11-23,40
b0791455,TSK-PRJ-037-014,EMP-0161,Lead,2026-10-09,2026-10-09,4
8a39a81a,TSK-PRJ-037-015,EMP-0014,Lead,2027-03-27,2027-03-29,80
f11f86c6,TSK-PRJ-037-015,EMP-0200,Support,2027-03-27,2027-03-29,31
2a225ceb,TSK-PRJ-037-016,EMP-0099,Lead,2026-11-23,2026-11-30,16
7a549a64,TSK-PRJ-037-016,EMP-0224,QA,2026-11-23,2026-11-30,2
513d25a1,TSK-PRJ-037-016,EMP-0057,Reviewer,2026-11-23,2026-11-30,5
6c95acf9,TSK-PRJ-037-017,EMP-0129,Lead,2026-11-15,2026-12-11,4
11e2552d,TSK-PRJ-037-017,EMP-0027,Reviewer,2026-11-15,2026-12-11,1
915b3cd3,TSK-PRJ-037-017,EMP-0202,QA,2026-11-15,2026-12-11,1
6072af72,TSK-PRJ-037-017,EMP-0239,Reviewer,2026-11-15,2026-12-11,1
a2fd5c8f,TSK-PRJ-037-018,EMP-0137,Lead,2026-10-15,2026-10-19,80
55d45a80,TSK-PRJ-037-018,EMP-0039,QA,2026-10-15,2026-10-19,9
676e496a,TSK-PRJ-037-018,EMP-0104,QA,2026-10-15,2026-10-19,23
47ded823,TSK-PRJ-037-018,EMP-0013,Support,2026-10-15,2026-10-19,10
d9ca8598,TSK-PRJ-038-001,EMP-0076,Lead,2026-01-21,2026-02-19,8
32876269,TSK-PRJ-038-001,EMP-0232,Reviewer,2026-01-21,2026-02-19,3
8319a124,TSK-PRJ-038-001,EMP-0246,Support,2026-01-21,2026-02-19,2
e1203fda,TSK-PRJ-038-002,EMP-0084,Lead,2027-01-06,2027-04-13,40
d5beb5fa,TSK-PRJ-038-002,EMP-0159,Support,2027-01-06,2027-04-13,6
96070181,TSK-PRJ-038-002,EMP-0024,QA,2027-01-06,2027-04-13,7
3eb9fa26,TSK-PRJ-038-003,EMP-0137,Lead,2026-11-01,2026-11-22,8
2da1f0c1,TSK-PRJ-038-003,EMP-0209,Reviewer,2026-11-01,2026-11-22,2
0cef17b2,TSK-PRJ-038-003,EMP-0079,Reviewer,2026-11-01,2026-11-22,3
54eef4d6,TSK-PRJ-038-003,EMP-0165,Support,2026-11-01,2026-11-22,3
4fd2f1b0,TSK-PRJ-038-004,EMP-0080,Lead,2027-09-21,2027-10-05,4
078fbe3a,TSK-PRJ-038-004,EMP-0099,QA,2027-09-21,2027-10-05,1
1a9fdb8e,TSK-PRJ-038-004,EMP-0060,QA,2027-09-21,2027-10-05,1
0831f726,TSK-PRJ-038-004,EMP-0191,QA,2027-09-21,2027-10-05,1
40642ac0,TSK-PRJ-038-005,EMP-0072,Lead,2026-03-16,2026-04-22,4
cc581b77,TSK-PRJ-038-006,EMP-0087,Lead,2026-09-09,2026-10-20,40
37bd193f,TSK-PRJ-038-006,EMP-0071,QA,2026-09-09,2026-10-20,14
d13749b6,TSK-PRJ-038-006,EMP-0010,Reviewer,2026-09-09,2026-10-20,8
1006f6cb,TSK-PRJ-038-006,EMP-0213,Reviewer,2026-09-09,2026-10-20,16
70988dac,TSK-PRJ-038-007,EMP-0016,Lead,2026-01-17,2026-01-17,8
92852bea,TSK-PRJ-038-007,EMP-0144,Support,2026-01-17,2026-01-17,2
d38d50e6,TSK-PRJ-038-008,EMP-0097,Lead,2027-04-01,2027-04-19,24
1329d3a2,TSK-PRJ-038-008,EMP-0156,Support,2027-04-01,2027-04-19,4
e1e32a6d,TSK-PRJ-038-009,EMP-0068,Lead,2026-03-15,2026-05-08,40
ed53b643,TSK-PRJ-038-009,EMP-0162,QA,2026-03-15,2026-05-08,16
ba28a2b9,TSK-PRJ-038-009,EMP-0053,Support,2026-03-15,2026-05-08,13
241fc3b2,TSK-PRJ-038-009,EMP-0229,Support,2026-03-15,2026-05-08,19
9c15359c,TSK-PRJ-038-010,EMP-0196,Lead,2025-12-06,2025-12-13,8
d0ce3feb,TSK-PRJ-038-010,EMP-0158,Reviewer,2025-12-06,2025-12-13,1
7ee8224e,TSK-PRJ-038-011,EMP-0062,Lead,2027-05-01,2027-05-26,40
c4570192,TSK-PRJ-038-011,EMP-0186,Reviewer,2027-05-01,2027-05-26,11
5735025f,TSK-PRJ-038-012,EMP-0018,Lead,2027-04-14,2027-04-24,24
7aeab2fb,TSK-PRJ-038-012,EMP-0036,Support,2027-04-14,2027-04-24,9
0510ad2e,TSK-PRJ-038-012,EMP-0164,Support,2027-04-14,2027-04-24,7
af1136c2,TSK-PRJ-038-013,EMP-0081,Lead,2027-05-13,2027-07-29,80
148682a8,TSK-PRJ-038-013,EMP-0163,QA,2027-05-13,2027-07-29,10
affb41a8,TSK-PRJ-038-013,EMP-0066,Support,2027-05-13,2027-07-29,13
ba0050da,TSK-PRJ-038-013,EMP-0010,QA,2027-05-13,2027-07-29,31
63b540ec,TSK-PRJ-038-014,EMP-0141,Lead,2027-11-22,2027-12-12,16
e67c55a3,TSK-PRJ-038-014,EMP-0221,Support,2027-11-22,2027-12-12,7
f94c6827,TSK-PRJ-038-014,EMP-0075,Support,2027-11-22,2027-12-12,6
9c3e8d17,TSK-PRJ-038-015,EMP-0034,Lead,2026-10-03,2026-10-23,16
7b3e9125,TSK-PRJ-038-015,EMP-0233,Support,2026-10-03,2026-10-23,7
7bf6e094,TSK-PRJ-038-015,EMP-0018,Reviewer,2026-10-03,2026-10-23,1
51008161,TSK-PRJ-038-015,EMP-0150,Support,2026-10-03,2026-10-23,5
e6d846ca,TSK-PRJ-038-016,EMP-0127,Lead,2026-05-02,2026-05-10,16
81e7b36a,TSK-PRJ-038-017,EMP-0204,Lead,2027-12-01,2027-12-04,8
c528ecf1,TSK-PRJ-038-017,EMP-0113,Reviewer,2027-12-01,2027-12-04,1
711345e3,TSK-PRJ-038-017,EMP-0083,QA,2027-12-01,2027-12-04,2
c032c50d,TSK-PRJ-038-017,EMP-0183,Reviewer,2027-12-01,2027-12-04,1
ad147e41,TSK-PRJ-038-018,EMP-0093,Lead,2025-10-25,2025-11-11,24
1f7b7f9e,TSK-PRJ-038-018,EMP-0116,Reviewer,2025-10-25,2025-11-11,5
973a37df,TSK-PRJ-038-018,EMP-0101,QA,2025-10-25,2025-11-11,9
dab16d89,TSK-PRJ-038-019,EMP-0180,Lead,2027-09-01,2027-10-17,4
9ae49e7d,TSK-PRJ-038-019,EMP-0198,Reviewer,2027-09-01,2027-10-17,1
6132fbac,TSK-PRJ-038-020,EMP-0077,Lead,2027-07-21,2027-08-12,8
00443b23,TSK-PRJ-038-021,EMP-0093,Lead,2026-02-01,2026-03-27,16
fb06088c,TSK-PRJ-038-022,EMP-0139,Lead,2027-03-23,2027-04-13,80
005ea637,TSK-PRJ-038-022,EMP-0112,Reviewer,2027-03-23,2027-04-13,24
70451472,TSK-PRJ-038-022,EMP-0096,QA,2027-03-23,2027-04-13,35
c65dd413,TSK-PRJ-038-022,EMP-0014,Reviewer,2027-03-23,2027-04-13,13
4e5b877e,TSK-PRJ-038-023,EMP-0153,Lead,2026-03-25,2026-04-16,8
817a44e1,TSK-PRJ-038-023,EMP-0047,QA,2026-03-25,2026-04-16,1
f2f190a9,TSK-PRJ-038-023,EMP-0095,QA,2026-03-25,2026-04-16,2
f8278a72,TSK-PRJ-038-024,EMP-0031,Lead,2025-08-17,2025-09-20,40
8b8b951b,TSK-PRJ-038-024,EMP-0090,Support,2025-08-17,2025-09-20,11
c134f76e,TSK-PRJ-038-025,EMP-0190,Lead,2025-07-09,2025-09-14,4
c878cc30,TSK-PRJ-038-025,EMP-0066,QA,2025-07-09,2025-09-14,1
e5e8f2d9,TSK-PRJ-038-025,EMP-0228,Support,2025-07-09,2025-09-14,1
90649700,TSK-PRJ-038-025,EMP-0241,Support,2025-07-09,2025-09-14,1
16722869,TSK-PRJ-038-026,EMP-0012,Lead,2026-01-19,2026-04-15,40
8a5f363f,TSK-PRJ-038-026,EMP-0071,Reviewer,2026-01-19,2026-04-15,15
bb8a9d08,TSK-PRJ-038-026,EMP-0197,QA,2026-01-19,2026-04-15,11
99de9338,TSK-PRJ-038-027,EMP-0161,Lead,2027-03-20,2027-04-04,40
b26b9ebb,TSK-PRJ-038-028,EMP-0227,Lead,2026-07-22,2026-08-03,40
31835820,TSK-PRJ-038-028,EMP-0033,Reviewer,2026-07-22,2026-08-03,16
35a31f3a,TSK-PRJ-038-029,EMP-0235,Lead,2026-12-04,2026-12-04,24
2ab7ab01,TSK-PRJ-038-029,EMP-0197,Reviewer,2026-12-04,2026-12-04,3
ee755ae3,TSK-PRJ-039-001,EMP-0171,Lead,2026-04-07,2026-04-20,8
068fef73,TSK-PRJ-039-001,EMP-0159,Support,2026-04-07,2026-04-20,3
786e97cb,TSK-PRJ-039-001,EMP-0020,Reviewer,2026-04-07,2026-04-20,2
fd00dfdf,TSK-PRJ-039-001,EMP-0151,Support,2026-04-07,2026-04-20,1
88031b40,TSK-PRJ-039-002,EMP-0004,Lead,2026-06-11,2026-06-24,4
497559cd,TSK-PRJ-039-003,EMP-0021,Lead,2027-02-22,2027-03-22,8
b193244d,TSK-PRJ-039-003,EMP-0233,Reviewer,2027-02-22,2027-03-22,1
530527ea,TSK-PRJ-039-003,EMP-0143,QA,2027-02-22,2027-03-22,1
24b0146f,TSK-PRJ-039-004,EMP-0060,Lead,2024-01-29,2024-02-10,24
6b2619da,TSK-PRJ-039-004,EMP-0139,QA,2024-01-29,2024-02-10,7
e93874b6,TSK-PRJ-039-004,EMP-0228,Support,2024-01-29,2024-02-10,11
2103e906,TSK-PRJ-039-004,EMP-0149,Reviewer,2024-01-29,2024-02-10,4
fa7ca745,TSK-PRJ-039-005,EMP-0190,Lead,2024-02-22,2024-02-25,40
423920d1,TSK-PRJ-039-005,EMP-0100,Reviewer,2024-02-22,2024-02-25,11
6beb8c0f,TSK-PRJ-039-006,EMP-0119,Lead,2025-09-22,2025-12-22,16
3d10571a,TSK-PRJ-039-007,EMP-0169,Lead,2024-08-15,2024-10-10,4
bb1d9c35,TSK-PRJ-039-007,EMP-0105,Reviewer,2024-08-15,2024-10-10,1
47ffb3db,TSK-PRJ-039-007,EMP-0200,QA,2024-08-15,2024-10-10,1
5eafae7d,TSK-PRJ-039-008,EMP-0220,Lead,2027-05-17,2027-05-29,16
a4f0b6d2,TSK-PRJ-039-008,EMP-0074,Reviewer,2027-05-17,2027-05-29,2
49561c5e,TSK-PRJ-039-008,EMP-0062,Support,2027-05-17,2027-05-29,4
a8d4c53d,TSK-PRJ-039-008,EMP-0047,Reviewer,2027-05-17,2027-05-29,7
2d648e44,TSK-PRJ-039-009,EMP-0170,Lead,2024-05-22,2024-07-29,4
40d41fcc,TSK-PRJ-039-010,EMP-0227,Lead,2024-09-02,2024-09-21,40
009ff786,TSK-PRJ-039-010,EMP-0126,Reviewer,2024-09-02,2024-09-21,12
26f7f219,TSK-PRJ-039-010,EMP-0115,Reviewer,2024-09-02,2024-09-21,15
8097b2d5,TSK-PRJ-039-011,EMP-0161,Lead,2026-11-14,2026-11-20,16
11fd0a86,TSK-PRJ-039-011,EMP-0048,QA,2026-11-14,2026-11-20,4
414c1e07,TSK-PRJ-039-011,EMP-0060,Reviewer,2026-11-14,2026-11-20,4
d86fd87e,TSK-PRJ-039-011,EMP-0110,Support,2026-11-14,2026-11-20,2
c2054454,TSK-PRJ-039-012,EMP-0150,Lead,2026-09-25,2026-12-23,80
a1039b5d,TSK-PRJ-039-012,EMP-0242,Reviewer,2026-09-25,2026-12-23,12
3d4207b1,TSK-PRJ-039-012,EMP-0219,Reviewer,2026-09-25,2026-12-23,35
639ec2cb,TSK-PRJ-039-012,EMP-0087,Reviewer,2026-09-25,2026-12-23,20
3e9ee127,TSK-PRJ-039-013,EMP-0139,Lead,2026-05-09,2026-07-13,80
c80bca2e,TSK-PRJ-039-013,EMP-0062,QA,2026-05-09,2026-07-13,26
c17f9faf,TSK-PRJ-039-013,EMP-0190,QA,2026-05-09,2026-07-13,28
33fc2a3f,TSK-PRJ-039-014,EMP-0026,Lead,2025-04-06,2025-05-14,24
b9755a56,TSK-PRJ-039-014,EMP-0197,Reviewer,2025-04-06,2025-05-14,5
d1a5d87f,TSK-PRJ-039-014,EMP-0005,Support,2025-04-06,2025-05-14,6
35d303ca,TSK-PRJ-039-015,EMP-0066,Lead,2026-10-01,2026-11-11,80
6607dd73,TSK-PRJ-039-016,EMP-0056,Lead,2026-12-18,2026-12-30,8
87819162,TSK-PRJ-039-016,EMP-0216,Reviewer,2026-12-18,2026-12-30,1
1f6d3881,TSK-PRJ-039-016,EMP-0016,QA,2026-12-18,2026-12-30,2
8eaa683b,TSK-PRJ-039-017,EMP-0052,Lead,2025-09-12,2025-10-08,16
f77ddc5b,TSK-PRJ-039-017,EMP-0085,QA,2025-09-12,2025-10-08,4
ff741e8d,TSK-PRJ-039-017,EMP-0164,Support,2025-09-12,2025-10-08,7
be26b0f2,TSK-PRJ-039-017,EMP-0004,QA,2025-09-12,2025-10-08,4
098256a4,TSK-PRJ-039-018,EMP-0242,Lead,2025-05-07,2025-07-04,16
a28e0a22,TSK-PRJ-039-018,EMP-0137,QA,2025-05-07,2025-07-04,5
a1be370f,TSK-PRJ-039-018,EMP-0233,Support,2025-05-07,2025-07-04,2
8b1d936f,TSK-PRJ-039-018,EMP-0089,Reviewer,2025-05-07,2025-07-04,5
bb95d10f,TSK-PRJ-039-019,EMP-0205,Lead,2025-02-13,2025-02-18,8
1d2f82d1,TSK-PRJ-039-019,EMP-0083,Support,2025-02-13,2025-02-18,3
066ab31e,TSK-PRJ-039-019,EMP-0021,Support,2025-02-13,2025-02-18,3
4172615b,TSK-PRJ-039-019,EMP-0155,QA,2025-02-13,2025-02-18,2
67645d89,TSK-PRJ-039-020,EMP-0103,Lead,2026-08-17,2026-12-09,40
edf7b4e8,TSK-PRJ-039-020,EMP-0038,QA,2026-08-17,2026-12-09,10
2d2fbccb,TSK-PRJ-039-020,EMP-0248,Reviewer,2026-08-17,2026-12-09,19
c7ad2a28,TSK-PRJ-039-020,EMP-0045,QA,2026-08-17,2026-12-09,5
0eb93662,TSK-PRJ-039-021,EMP-0175,Lead,2027-01-23,2027-05-11,16
276a62bf,TSK-PRJ-039-022,EMP-0231,Lead,2025-04-22,2025-09-01,80
688807e1,TSK-PRJ-039-023,EMP-0009,Lead,2026-09-15,2026-11-11,24
2f62b4d5,TSK-PRJ-039-023,EMP-0234,Support,2026-09-15,2026-11-11,8
0e7be49b,TSK-PRJ-039-023,EMP-0164,Reviewer,2026-09-15,2026-11-11,11
74f7eab5,TSK-PRJ-039-023,EMP-0191,Reviewer,2026-09-15,2026-11-11,5
ce793f06,TSK-PRJ-039-024,EMP-0085,Lead,2024-08-28,2024-10-01,4
69ceba2d,TSK-PRJ-039-024,EMP-0150,Reviewer,2024-08-28,2024-10-01,1
b645e6e4,TSK-PRJ-039-024,EMP-0186,Reviewer,2024-08-28,2024-10-01,1
7b6e374d,TSK-PRJ-039-025,EMP-0055,Lead,2025-08-26,2025-08-29,8
114eea51,TSK-PRJ-039-025,EMP-0165,QA,2025-08-26,2025-08-29,3
5bdfbea5,TSK-PRJ-039-026,EMP-0148,Lead,2026-12-06,2026-12-10,80
43c7f19d,TSK-PRJ-039-026,EMP-0061,QA,2026-12-06,2026-12-10,31
f31a544a,TSK-PRJ-039-026,EMP-0112,Reviewer,2026-12-06,2026-12-10,36
918b0a9d,TSK-PRJ-039-027,EMP-0039,Lead,2027-02-17,2027-05-13,80
5c8e98fb,TSK-PRJ-039-027,EMP-0205,QA,2027-02-17,2027-05-13,11
47d75d13,TSK-PRJ-039-028,EMP-0248,Lead,2025-01-20,2025-03-14,16
2867aede,TSK-PRJ-039-028,EMP-0241,Support,2025-01-20,2025-03-14,4
634e50c5,TSK-PRJ-039-028,EMP-0096,QA,2025-01-20,2025-03-14,4
3c4229eb,TSK-PRJ-039-029,EMP-0070,Lead,2025-09-19,2025-11-30,4
fbe24105,TSK-PRJ-039-029,EMP-0230,Support,2025-09-19,2025-11-30,1
7f8355af,TSK-PRJ-039-029,EMP-0090,Reviewer,2025-09-19,2025-11-30,1
1bd23a12,TSK-PRJ-039-029,EMP-0120,Support,2025-09-19,2025-11-30,1
c7a96087,TSK-PRJ-040-001,EMP-0136,Lead,2024-10-11,2024-11-08,8
89597325,TSK-PRJ-040-001,EMP-0120,Support,2024-10-11,2024-11-08,3
64b96ddb,TSK-PRJ-040-002,EMP-0051,Lead,2025-12-22,2025-12-28,40
948fe521,TSK-PRJ-040-002,EMP-0004,Support,2025-12-22,2025-12-28,10
3cfbdc82,TSK-PRJ-040-002,EMP-0038,Support,2025-12-22,2025-12-28,10
78f93d00,TSK-PRJ-040-002,EMP-0191,QA,2025-12-22,2025-12-28,14
67281b74,TSK-PRJ-040-003,EMP-0184,Lead,2026-04-25,2026-05-13,80
8cfccda2,TSK-PRJ-040-003,EMP-0237,Reviewer,2026-04-25,2026-05-13,26
25bd8a41,TSK-PRJ-040-004,EMP-0182,Lead,2025-10-21,2025-12-02,4
b31aeb4a,TSK-PRJ-040-004,EMP-0093,Support,2025-10-21,2025-12-02,1
02e0f81e,TSK-PRJ-040-005,EMP-0189,Lead,2025-12-09,2025-12-12,80
edc276a9,TSK-PRJ-040-005,EMP-0121,QA,2025-12-09,2025-12-12,29
d7ef01c3,TSK-PRJ-040-006,EMP-0115,Lead,2025-07-24,2025-08-07,40
b648e2fb,TSK-PRJ-040-006,EMP-0054,Reviewer,2025-07-24,2025-08-07,5
c657eefc,TSK-PRJ-040-006,EMP-0111,Reviewer,2025-07-24,2025-08-07,14
06ea8ac9,TSK-PRJ-040-007,EMP-0057,Lead,2026-04-02,2026-04-05,16
96bbbc2d,TSK-PRJ-040-007,EMP-0029,QA,2026-04-02,2026-04-05,5
6f064b32,TSK-PRJ-040-008,EMP-0042,Lead,2026-03-31,2026-04-05,80
b333a060,TSK-PRJ-040-008,EMP-0197,Reviewer,2026-03-31,2026-04-05,21
b2806fc0,TSK-PRJ-040-008,EMP-0230,Reviewer,2026-03-31,2026-04-05,28
cc22c5b6,TSK-PRJ-040-008,EMP-0059,Support,2026-03-31,2026-04-05,11
b0a97f60,TSK-PRJ-040-009,EMP-0170,Lead,2024-06-17,2024-09-05,16
109678c7,TSK-PRJ-040-009,EMP-0209,Reviewer,2024-06-17,2024-09-05,6
07591b86,TSK-PRJ-040-010,EMP-0035,Lead,2025-05-05,2025-05-23,4
77983209,TSK-PRJ-040-010,EMP-0009,QA,2025-05-05,2025-05-23,1
b888a538,TSK-PRJ-040-010,EMP-0202,Support,2025-05-05,2025-05-23,1
45f18de5,TSK-PRJ-040-010,EMP-0218,Reviewer,2025-05-05,2025-05-23,1
f38916be,TSK-PRJ-040-011,EMP-0102,Lead,2025-11-18,2025-12-07,16
fdcc48a5,TSK-PRJ-040-011,EMP-0247,Reviewer,2025-11-18,2025-12-07,5
9e5e05fb,TSK-PRJ-040-011,EMP-0025,Reviewer,2025-11-18,2025-12-07,7
b73facf5,TSK-PRJ-040-011,EMP-0085,QA,2025-11-18,2025-12-07,6
b8baa39d,TSK-PRJ-040-012,EMP-0064,Lead,2026-06-03,2026-06-04,8
a2d161e9,TSK-PRJ-040-012,EMP-0218,Support,2026-06-03,2026-06-04,1
26458e70,TSK-PRJ-040-012,EMP-0241,QA,2026-06-03,2026-06-04,1
6de54bfa,TSK-PRJ-040-013,EMP-0188,Lead,2025-07-07,2025-07-28,8
60fd218c,TSK-PRJ-040-014,EMP-0212,Lead,2026-10-28,2026-11-12,4
c1967fa6,TSK-PRJ-040-014,EMP-0244,QA,2026-10-28,2026-11-12,1
3df1053d,TSK-PRJ-040-014,EMP-0184,Support,2026-10-28,2026-11-12,1
02aeac09,TSK-PRJ-040-014,EMP-0210,Reviewer,2026-10-28,2026-11-12,1
22c486ba,TSK-PRJ-040-015,EMP-0097,Lead,2024-06-23,2024-07-31,4
bdfd9767,TSK-PRJ-040-016,EMP-0200,Lead,2026-03-06,2026-03-26,8
79ebc707,TSK-PRJ-040-016,EMP-0166,Support,2026-03-06,2026-03-26,3
df847873,TSK-PRJ-040-017,EMP-0064,Lead,2026-01-14,2026-01-19,8
786a2e77,TSK-PRJ-040-018,EMP-0241,Lead,2024-11-01,2024-11-14,80
6fd87ec6,TSK-PRJ-040-018,EMP-0134,Reviewer,2024-11-01,2024-11-14,27
db3c144d,TSK-PRJ-040-018,EMP-0126,Reviewer,2024-11-01,2024-11-14,31
e5a999cb,TSK-PRJ-040-019,EMP-0061,Lead,2026-06-03,2026-07-03,40
5bbc8128,TSK-PRJ-040-019,EMP-0022,Support,2026-06-03,2026-07-03,11
60994eed,TSK-PRJ-040-019,EMP-0235,Support,2026-06-03,2026-07-03,18
0280426b,TSK-PRJ-040-019,EMP-0144,Support,2026-06-03,2026-07-03,4
8406562d,TSK-PRJ-040-020,EMP-0062,Lead,2025-05-28,2025-06-30,16
27aa6b24,TSK-PRJ-040-020,EMP-0217,QA,2025-05-28,2025-06-30,3
09986008,TSK-PRJ-040-020,EMP-0065,QA,2025-05-28,2025-06-30,3
01a32d18,TSK-PRJ-040-020,EMP-0117,Reviewer,2025-05-28,2025-06-30,4
9ca32e67,TSK-PRJ-040-021,EMP-0142,Lead,2025-10-26,2025-11-12,16
9e26b61d,TSK-PRJ-040-021,EMP-0062,QA,2025-10-26,2025-11-12,2
5915455d,TSK-PRJ-040-021,EMP-0244,Reviewer,2025-10-26,2025-11-12,2
ed65a91a,TSK-PRJ-040-021,EMP-0084,Support,2025-10-26,2025-11-12,1
38133fab,TSK-PRJ-040-022,EMP-0106,Lead,2024-09-21,2024-09-22,24
a964c8fa,TSK-PRJ-040-022,EMP-0024,Reviewer,2024-09-21,2024-09-22,3
dddb7769,TSK-PRJ-040-022,EMP-0133,Reviewer,2024-09-21,2024-09-22,9
5b1db3a4,TSK-PRJ-040-022,EMP-0029,QA,2024-09-21,2024-09-22,8
2ec7e055,TSK-PRJ-040-023,EMP-0032,Lead,2026-05-06,2026-06-12,8
188dfc7f,TSK-PRJ-040-023,EMP-0105,QA,2026-05-06,2026-06-12,1
893cbf3f,TSK-PRJ-040-023,EMP-0045,Reviewer,2026-05-06,2026-06-12,2
47967c72,TSK-PRJ-040-023,EMP-0135,QA,2026-05-06,2026-06-12,3
9f34eac7,TSK-PRJ-040-024,EMP-0054,Lead,2024-12-13,2024-12-21,4
9318866c,TSK-PRJ-040-024,EMP-0019,Support,2024-12-13,2024-12-21,1
e8f19edb,TSK-PRJ-040-024,EMP-0240,Support,2024-12-13,2024-12-21,1
9985b988,TSK-PRJ-040-025,EMP-0042,Lead,2025-08-17,2025-08-18,24
0d427369,TSK-PRJ-040-025,EMP-0003,Reviewer,2025-08-17,2025-08-18,7
511bdd78,TSK-PRJ-040-026,EMP-0167,Lead,2026-11-08,2026-11-11,80
96567e2f,TSK-PRJ-040-026,EMP-0085,QA,2026-11-08,2026-11-11,29
036507dc,TSK-PRJ-040-026,EMP-0190,Reviewer,2026-11-08,2026-11-11,10
ac7ecd6e,TSK-PRJ-040-026,EMP-0020,Reviewer,2026-11-08,2026-11-11,11
5e8c9510,TSK-PRJ-040-027,EMP-0098,Lead,2024-10-15,2024-11-07,16
d6e816d3,TSK-PRJ-041-001,EMP-0005,Lead,2026-09-18,2026-11-02,40
356b47c6,TSK-PRJ-041-001,EMP-0235,Support,2026-09-18,2026-11-02,4
a69a2d2c,TSK-PRJ-041-001,EMP-0055,Reviewer,2026-09-18,2026-11-02,15
23e2c160,TSK-PRJ-041-002,EMP-0016,Lead,2025-10-23,2025-10-29,16
4a909ec0,TSK-PRJ-041-002,EMP-0189,QA,2025-10-23,2025-10-29,2
80a334f3,TSK-PRJ-041-002,EMP-0010,QA,2025-10-23,2025-10-29,5
74108ea0,TSK-PRJ-041-002,EMP-0057,Support,2025-10-23,2025-10-29,3
065dd804,TSK-PRJ-041-003,EMP-0075,Lead,2027-03-17,2027-04-16,80
cb7927fb,TSK-PRJ-041-003,EMP-0016,QA,2027-03-17,2027-04-16,19
87c6254e,TSK-PRJ-041-003,EMP-0034,Reviewer,2027-03-17,2027-04-16,25
50605589,TSK-PRJ-041-004,EMP-0009,Lead,2024-09-14,2024-10-20,16
e3a057b4,TSK-PRJ-041-004,EMP-0205,QA,2024-09-14,2024-10-20,5
953fe33b,TSK-PRJ-041-005,EMP-0145,Lead,2026-08-20,2026-11-01,4
e38835cb,TSK-PRJ-041-005,EMP-0059,QA,2026-08-20,2026-11-01,1
